merge_id_muni,id_muni1980,id_muni1985,id_muni1990,id_muni1995,id_muni2000,id_muni2005,id_muni2010,id_muni2015,id_muni2020,name_muni1980,name_muni1985,name_muni1990,name_muni1995,name_muni2000,name_muni2005,name_muni2010,name_muni2015,name_muni2020,flag_merge_consol,flag_merge_incorp,flag_seirei,flag_city,flag_town,flag_change_zone,flag_change_name
16321,16321,16321,16321,16321,16321,16321,16321,16321,16321,"Nakaniikawa-gun, Funahashi-mura, Toyama","Nakaniikawa-gun, Funahashi-mura, Toyama","Nakaniikawa-gun, Funahashi-mura, Toyama","Nakaniikawa-gun, Funahashi-mura, Toyama","Nakaniikawa-gun, Funahashi-mura, Toyama","Nakaniikawa-gun, Funahashi-mura, Toyama","Nakaniikawa-gun, Funahashi-mura, Toyama","Nakaniikawa-gun, Funahashi-mura, Toyama","Nakaniikawa-gun, Funahashi-mura, Toyama",0,0,0,0,0,0,0
16322,16322,16322,16322,16322,16322,16322,16322,16322,16322,"Nakaniikawa-gun, Kamiichi-machi, Toyama","Nakaniikawa-gun, Kamiichi-machi, Toyama","Nakaniikawa-gun, Kamiichi-machi, Toyama","Nakaniikawa-gun, Kamiichi-machi, Toyama","Nakaniikawa-gun, Kamiichi-machi, Toyama","Nakaniikawa-gun, Kamiichi-machi, Toyama","Nakaniikawa-gun, Kamiichi-machi, Toyama","Nakaniikawa-gun, Kamiichi-machi, Toyama","Nakaniikawa-gun, Kamiichi-machi, Toyama",0,0,0,0,0,0,0
16323,16323,16323,16323,16323,16323,16323,16323,16323,16323,"Nakaniikawa-gun, Tateyama-machi, Toyama","Nakaniikawa-gun, Tateyama-machi, Toyama","Nakaniikawa-gun, Tateyama-machi, Toyama","Nakaniikawa-gun, Tateyama-machi, Toyama","Nakaniikawa-gun, Tateyama-machi, Toyama","Nakaniikawa-gun, Tateyama-machi, Toyama","Nakaniikawa-gun, Tateyama-machi, Toyama","Nakaniikawa-gun, Tateyama-machi, Toyama","Nakaniikawa-gun, Tateyama-machi, Toyama",0,0,0,0,0,0,0
16342,16342,16342,16342,16342,16342,16342,16342,16342,16342,"Shimoniikawa-gun, Nyuzem-machi, Toyama","Shimoniikawa-gun, Nyuzem-machi, Toyama","Shimoniikawa-gun, Nyuzem-machi, Toyama","Shimoniikawa-gun, Nyuzem-machi, Toyama","Shimoniikawa-gun, Nyuzem-machi, Toyama","Shimoniikawa-gun, Nyuzem-machi, Toyama","Shimoniikawa-gun, Nyuzem-machi, Toyama","Shimoniikawa-gun, Nyuzem-machi, Toyama","Shimoniikawa-gun, Nyuzem-machi, Toyama",0,0,0,0,0,0,0
16343,16343,16343,16343,16343,16343,16343,16343,16343,16343,"Shimoniikawa-gun, Asahi-machi, Toyama","Shimoniikawa-gun, Asahi-machi, Toyama","Shimoniikawa-gun, Asahi-machi, Toyama","Shimoniikawa-gun, Asahi-machi, Toyama","Shimoniikawa-gun, Asahi-machi, Toyama","Shimoniikawa-gun, Asahi-machi, Toyama","Shimoniikawa-gun, Asahi-machi, Toyama","Shimoniikawa-gun, Asahi-machi, Toyama","Shimoniikawa-gun, Asahi-machi, Toyama",0,0,0,0,0,0,0
17201,17201,17201,17201,17201,17201,17201,17201,17201,17201,"Kanazawa-shi, Ishikawa","Kanazawa-shi, Ishikawa","Kanazawa-shi, Ishikawa","Kanazawa-shi, Ishikawa","Kanazawa-shi, Ishikawa","Kanazawa-shi, Ishikawa","Kanazawa-shi, Ishikawa","Kanazawa-shi, Ishikawa","Kanazawa-shi, Ishikawa",0,0,0,0,0,0,0
17202,17202,17202,17202,17202,17202,17202,17202,17202,17202,"Nanao-shi, Ishikawa","Nanao-shi, Ishikawa","Nanao-shi, Ishikawa","Nanao-shi, Ishikawa","Nanao-shi, Ishikawa","Nanao-shi, Ishikawa","Nanao-shi, Ishikawa","Nanao-shi, Ishikawa","Nanao-shi, Ishikawa",1,0,0,0,0,0,0
17401,17401,17401,17401,17401,17401,17202,17202,17202,17202,"Kashima-gun, Tatsuruhama-machi, Ishikawa","Kashima-gun, Tatsuruhama-machi, Ishikawa","Kashima-gun, Tatsuruhama-machi, Ishikawa","Kashima-gun, Tatsuruhama-machi, Ishikawa","Kashima-gun, Tatsuruhama-machi, Ishikawa","Nanao-shi, Ishikawa","Nanao-shi, Ishikawa","Nanao-shi, Ishikawa","Nanao-shi, Ishikawa",1,0,0,0,0,0,0
17403,17403,17403,17403,17403,17403,17202,17202,17202,17202,"Kashima-gun, Nakajima-machi, Ishikawa","Kashima-gun, Nakajima-machi, Ishikawa","Kashima-gun, Nakajima-machi, Ishikawa","Kashima-gun, Nakajima-machi, Ishikawa","Kashima-gun, Nakajima-machi, Ishikawa","Nanao-shi, Ishikawa","Nanao-shi, Ishikawa","Nanao-shi, Ishikawa","Nanao-shi, Ishikawa",1,0,0,0,0,0,0
17405,17405,17405,17405,17405,17405,17202,17202,17202,17202,"Kashima-gun, Notojima-machi, Ishikawa","Kashima-gun, Notojima-machi, Ishikawa","Kashima-gun, Notojima-machi, Ishikawa","Kashima-gun, Notojima-machi, Ishikawa","Kashima-gun, Notojima-machi, Ishikawa","Nanao-shi, Ishikawa","Nanao-shi, Ishikawa","Nanao-shi, Ishikawa","Nanao-shi, Ishikawa",1,0,0,0,0,0,0
17203,17203,17203,17203,17203,17203,17203,17203,17203,17203,"Komatsu-shi, Ishikawa","Komatsu-shi, Ishikawa","Komatsu-shi, Ishikawa","Komatsu-shi, Ishikawa","Komatsu-shi, Ishikawa","Komatsu-shi, Ishikawa","Komatsu-shi, Ishikawa","Komatsu-shi, Ishikawa","Komatsu-shi, Ishikawa",0,0,0,0,0,0,0
17204,17204,17204,17204,17204,17204,17204,17204,17204,17204,"Wajima-shi, Ishikawa","Wajima-shi, Ishikawa","Wajima-shi, Ishikawa","Wajima-shi, Ishikawa","Wajima-shi, Ishikawa","Wajima-shi, Ishikawa","Wajima-shi, Ishikawa","Wajima-shi, Ishikawa","Wajima-shi, Ishikawa",1,0,0,0,0,0,0
17422,17422,17422,17422,17422,17422,17462,17204,17204,17204,"Fugeshi-gun, Monzem-machi, Ishikawa","Fugeshi-gun, Monzem-machi, Ishikawa","Fugeshi-gun, Monzem-machi, Ishikawa","Fugeshi-gun, Monzem-machi, Ishikawa","Fugeshi-gun, Monzem-machi, Ishikawa","Hosu-gun, Monzem-machi, Ishikawa","Wajima-shi, Ishikawa","Wajima-shi, Ishikawa","Wajima-shi, Ishikawa",1,0,0,0,0,1,0
17462,,,,,,17462,17204,17204,17204,,,,,,"Hosu-gun, Monzem-machi, Ishikawa","Wajima-shi, Ishikawa","Wajima-shi, Ishikawa","Wajima-shi, Ishikawa",1,0,0,0,0,1,0
17205,17205,17205,17205,17205,17205,17205,17205,17205,17205,"Suzu-shi, Ishikawa","Suzu-shi, Ishikawa","Suzu-shi, Ishikawa","Suzu-shi, Ishikawa","Suzu-shi, Ishikawa","Suzu-shi, Ishikawa","Suzu-shi, Ishikawa","Suzu-shi, Ishikawa","Suzu-shi, Ishikawa",0,0,0,0,0,0,0
17206,17206,17206,17206,17206,17206,17206,17206,17206,17206,"Kaga-shi, Ishikawa","Kaga-shi, Ishikawa","Kaga-shi, Ishikawa","Kaga-shi, Ishikawa","Kaga-shi, Ishikawa","Kaga-shi, Ishikawa","Kaga-shi, Ishikawa","Kaga-shi, Ishikawa","Kaga-shi, Ishikawa",1,0,0,0,0,0,0
17301,17301,17301,17301,17301,17301,17206,17206,17206,17206,"Enuma-gun, Yamanaka-machi, Ishikawa","Enuma-gun, Yamanaka-machi, Ishikawa","Enuma-gun, Yamanaka-machi, Ishikawa","Enuma-gun, Yamanaka-machi, Ishikawa","Enuma-gun, Yamanaka-machi, Ishikawa","Kaga-shi, Ishikawa","Kaga-shi, Ishikawa","Kaga-shi, Ishikawa","Kaga-shi, Ishikawa",1,0,0,0,0,0,0
17207,17207,17207,17207,17207,17207,17207,17207,17207,17207,"Hakui-shi, Ishikawa","Hakui-shi, Ishikawa","Hakui-shi, Ishikawa","Hakui-shi, Ishikawa","Hakui-shi, Ishikawa","Hakui-shi, Ishikawa","Hakui-shi, Ishikawa","Hakui-shi, Ishikawa","Hakui-shi, Ishikawa",0,0,0,0,0,0,0
17209,,,,,,17209,17209,17209,17209,,,,,,"Kahoku-shi, Ishikawa","Kahoku-shi, Ishikawa","Kahoku-shi, Ishikawa","Kahoku-shi, Ishikawa",1,0,0,0,0,0,0
17362,17362,17362,17362,17362,17362,17209,17209,17209,17209,"Kahoku-gun, Takamatsu-machi, Ishikawa","Kahoku-gun, Takamatsu-machi, Ishikawa","Kahoku-gun, Takamatsu-machi, Ishikawa","Kahoku-gun, Takamatsu-machi, Ishikawa","Kahoku-gun, Takamatsu-machi, Ishikawa","Kahoku-shi, Ishikawa","Kahoku-shi, Ishikawa","Kahoku-shi, Ishikawa","Kahoku-shi, Ishikawa",1,0,0,0,0,0,0
17363,17363,17363,17363,17363,17363,17209,17209,17209,17209,"Kahoku-gun, Nanatsuka-machi, Ishikawa","Kahoku-gun, Nanatsuka-machi, Ishikawa","Kahoku-gun, Nanatsuka-machi, Ishikawa","Kahoku-gun, Nanatsuka-machi, Ishikawa","Kahoku-gun, Nanatsuka-machi, Ishikawa","Kahoku-shi, Ishikawa","Kahoku-shi, Ishikawa","Kahoku-shi, Ishikawa","Kahoku-shi, Ishikawa",1,0,0,0,0,0,0
17364,17364,17364,17364,17364,17364,17209,17209,17209,17209,"Kahoku-gun, Unoke-machi, Ishikawa","Kahoku-gun, Unoke-machi, Ishikawa","Kahoku-gun, Unoke-machi, Ishikawa","Kahoku-gun, Unoke-machi, Ishikawa","Kahoku-gun, Unoke-machi, Ishikawa","Kahoku-shi, Ishikawa","Kahoku-shi, Ishikawa","Kahoku-shi, Ishikawa","Kahoku-shi, Ishikawa",1,0,0,0,0,0,0
17208,17208,17208,17208,17208,17208,17210,17210,17210,17210,"Matto-shi, Ishikawa","Matto-shi, Ishikawa","Matto-shi, Ishikawa","Matto-shi, Ishikawa","Matto-shi, Ishikawa","Hakusan-shi, Ishikawa","Hakusan-shi, Ishikawa","Hakusan-shi, Ishikawa","Hakusan-shi, Ishikawa",1,0,0,0,0,0,0
17210,,,,,,17210,17210,17210,17210,,,,,,"Hakusan-shi, Ishikawa","Hakusan-shi, Ishikawa","Hakusan-shi, Ishikawa","Hakusan-shi, Ishikawa",1,0,0,0,0,0,0
17342,17342,17342,17342,17342,17342,17210,17210,17210,17210,"Ishikawa-gun, Mikawa-machi, Ishikawa","Ishikawa-gun, Mikawa-machi, Ishikawa","Ishikawa-gun, Mikawa-machi, Ishikawa","Ishikawa-gun, Mikawa-machi, Ishikawa","Ishikawa-gun, Mikawa-machi, Ishikawa","Hakusan-shi, Ishikawa","Hakusan-shi, Ishikawa","Hakusan-shi, Ishikawa","Hakusan-shi, Ishikawa",1,0,0,0,0,0,0
17343,17343,17343,17343,17343,17343,17210,17210,17210,17210,"Ishikawa-gun, Tsurugi-machi, Ishikawa","Ishikawa-gun, Tsurugi-machi, Ishikawa","Ishikawa-gun, Tsurugi-machi, Ishikawa","Ishikawa-gun, Tsurugi-machi, Ishikawa","Ishikawa-gun, Tsurugi-machi, Ishikawa","Hakusan-shi, Ishikawa","Hakusan-shi, Ishikawa","Hakusan-shi, Ishikawa","Hakusan-shi, Ishikawa",1,0,0,0,0,0,0
17345,17345,17345,17345,17345,17345,17210,17210,17210,17210,"Ishikawa-gun, Kawachi-mura, Ishikawa","Ishikawa-gun, Kawachi-mura, Ishikawa","Ishikawa-gun, Kawachi-mura, Ishikawa","Ishikawa-gun, Kawachi-mura, Ishikawa","Ishikawa-gun, Kawachi-mura, Ishikawa","Hakusan-shi, Ishikawa","Hakusan-shi, Ishikawa","Hakusan-shi, Ishikawa","Hakusan-shi, Ishikawa",1,0,0,0,0,0,0
17346,17346,17346,17346,17346,17346,17210,17210,17210,17210,"Ishikawa-gun, Yoshinodani-mura, Ishikawa","Ishikawa-gun, Yoshinodani-mura, Ishikawa","Ishikawa-gun, Yoshinodani-mura, Ishikawa","Ishikawa-gun, Yoshinodani-mura, Ishikawa","Ishikawa-gun, Yoshinodani-mura, Ishikawa","Hakusan-shi, Ishikawa","Hakusan-shi, Ishikawa","Hakusan-shi, Ishikawa","Hakusan-shi, Ishikawa",1,0,0,0,0,0,0
17347,17347,17347,17347,17347,17347,17210,17210,17210,17210,"Ishikawa-gun, Torigoe-mura, Ishikawa","Ishikawa-gun, Torigoe-mura, Ishikawa","Ishikawa-gun, Torigoe-mura, Ishikawa","Ishikawa-gun, Torigoe-mura, Ishikawa","Ishikawa-gun, Torigoe-mura, Ishikawa","Hakusan-shi, Ishikawa","Hakusan-shi, Ishikawa","Hakusan-shi, Ishikawa","Hakusan-shi, Ishikawa",1,0,0,0,0,0,0
17348,17348,17348,17348,17348,17348,17210,17210,17210,17210,"Ishikawa-gun, Oguchi-mura, Ishikawa","Ishikawa-gun, Oguchi-mura, Ishikawa","Ishikawa-gun, Oguchi-mura, Ishikawa","Ishikawa-gun, Oguchi-mura, Ishikawa","Ishikawa-gun, Oguchi-mura, Ishikawa","Hakusan-shi, Ishikawa","Hakusan-shi, Ishikawa","Hakusan-shi, Ishikawa","Hakusan-shi, Ishikawa",1,0,0,0,0,0,0
17349,17349,17349,17349,17349,17349,17210,17210,17210,17210,"Ishikawa-gun, Shiramine-mura, Ishikawa","Ishikawa-gun, Shiramine-mura, Ishikawa","Ishikawa-gun, Shiramine-mura, Ishikawa","Ishikawa-gun, Shiramine-mura, Ishikawa","Ishikawa-gun, Shiramine-mura, Ishikawa","Hakusan-shi, Ishikawa","Hakusan-shi, Ishikawa","Hakusan-shi, Ishikawa","Hakusan-shi, Ishikawa",1,0,0,0,0,0,0
17211,,,,,,17211,17211,17211,17211,,,,,,"Nomi-shi, Ishikawa","Nomi-shi, Ishikawa","Nomi-shi, Ishikawa","Nomi-shi, Ishikawa",1,0,0,0,0,0,0
17321,17321,17321,17321,17321,17321,17211,17211,17211,17211,"Nomi-gun, Neagari-machi, Ishikawa","Nomi-gun, Neagari-machi, Ishikawa","Nomi-gun, Neagari-machi, Ishikawa","Nomi-gun, Neagari-machi, Ishikawa","Nomi-gun, Neagari-machi, Ishikawa","Nomi-shi, Ishikawa","Nomi-shi, Ishikawa","Nomi-shi, Ishikawa","Nomi-shi, Ishikawa",1,0,0,0,0,0,0
17322,17322,17322,17322,17322,17322,17211,17211,17211,17211,"Nomi-gun, Terai-machi, Ishikawa","Nomi-gun, Terai-machi, Ishikawa","Nomi-gun, Terai-machi, Ishikawa","Nomi-gun, Terai-machi, Ishikawa","Nomi-gun, Terai-machi, Ishikawa","Nomi-shi, Ishikawa","Nomi-shi, Ishikawa","Nomi-shi, Ishikawa","Nomi-shi, Ishikawa",1,0,0,0,0,0,0
17323,17323,17323,17323,17323,17323,17211,17211,17211,17211,"Nomi-gun, Tatsunokuchi-machi, Ishikawa","Nomi-gun, Tatsunokuchi-machi, Ishikawa","Nomi-gun, Tatsunokuchi-machi, Ishikawa","Nomi-gun, Tatsunokuchi-machi, Ishikawa","Nomi-gun, Tatsunokuchi-machi, Ishikawa","Nomi-shi, Ishikawa","Nomi-shi, Ishikawa","Nomi-shi, Ishikawa","Nomi-shi, Ishikawa",1,0,0,0,0,0,0
17212,,,,,,,,17212,17212,,,,,,,,"Nonoichi-shi, Ishikawa","Nonoichi-shi, Ishikawa",0,0,0,1,0,0,0
17344,17344,17344,17344,17344,17344,17344,17344,17212,17212,"Ishikawa-gun, Nonoichi-machi, Ishikawa","Ishikawa-gun, Nonoichi-machi, Ishikawa","Ishikawa-gun, Nonoichi-machi, Ishikawa","Ishikawa-gun, Nonoichi-machi, Ishikawa","Ishikawa-gun, Nonoichi-machi, Ishikawa","Ishikawa-gun, Nonoichi-machi, Ishikawa","Ishikawa-gun, Nonoichi-machi, Ishikawa","Nonoichi-shi, Ishikawa","Nonoichi-shi, Ishikawa",0,0,0,1,0,0,0
17324,17324,17324,17324,17324,17324,17324,17324,17324,17324,"Nomi-gun, Kawakita-machi, Ishikawa","Nomi-gun, Kawakita-machi, Ishikawa","Nomi-gun, Kawakita-machi, Ishikawa","Nomi-gun, Kawakita-machi, Ishikawa","Nomi-gun, Kawakita-machi, Ishikawa","Nomi-gun, Kawakita-machi, Ishikawa","Nomi-gun, Kawakita-machi, Ishikawa","Nomi-gun, Kawakita-machi, Ishikawa","Nomi-gun, Kawakita-machi, Ishikawa",0,0,0,0,1,0,0
17361,17361,17361,17361,17361,17361,17361,17361,17361,17361,"Kahoku-gun, Tsubata-machi, Ishikawa","Kahoku-gun, Tsubata-machi, Ishikawa","Kahoku-gun, Tsubata-machi, Ishikawa","Kahoku-gun, Tsubata-machi, Ishikawa","Kahoku-gun, Tsubata-machi, Ishikawa","Kahoku-gun, Tsubata-machi, Ishikawa","Kahoku-gun, Tsubata-machi, Ishikawa","Kahoku-gun, Tsubata-machi, Ishikawa","Kahoku-gun, Tsubata-machi, Ishikawa",0,0,0,0,0,0,0
17365,17365,17365,17365,17365,17365,17365,17365,17365,17365,"Kahoku-gun, Uchinada-machi, Ishikawa","Kahoku-gun, Uchinada-machi, Ishikawa","Kahoku-gun, Uchinada-machi, Ishikawa","Kahoku-gun, Uchinada-machi, Ishikawa","Kahoku-gun, Uchinada-machi, Ishikawa","Kahoku-gun, Uchinada-machi, Ishikawa","Kahoku-gun, Uchinada-machi, Ishikawa","Kahoku-gun, Uchinada-machi, Ishikawa","Kahoku-gun, Uchinada-machi, Ishikawa",0,0,0,0,0,0,0
17382,17382,17382,17382,17382,17382,17384,17384,17384,17384,"Hakui-gun, Togi-machi, Ishikawa","Hakui-gun, Togi-machi, Ishikawa","Hakui-gun, Togi-machi, Ishikawa","Hakui-gun, Togi-machi, Ishikawa","Hakui-gun, Togi-machi, Ishikawa","Hakui-gun, Shika-machi, Ishikawa","Hakui-gun, Shika-machi, Ishikawa","Hakui-gun, Shika-machi, Ishikawa","Hakui-gun, Shika-machi, Ishikawa",1,0,0,0,0,0,0
17384,17384,17384,17384,17384,17384,17384,17384,17384,17384,"Hakui-gun, Shika-machi, Ishikawa","Hakui-gun, Shika-machi, Ishikawa","Hakui-gun, Shika-machi, Ishikawa","Hakui-gun, Shika-machi, Ishikawa","Hakui-gun, Shika-machi, Ishikawa","Hakui-gun, Shika-machi, Ishikawa","Hakui-gun, Shika-machi, Ishikawa","Hakui-gun, Shika-machi, Ishikawa","Hakui-gun, Shika-machi, Ishikawa",1,0,0,0,0,0,0
17383,17383,17383,17383,17383,17383,17386,17386,17386,17386,"Hakui-gun, Shio-machi, Ishikawa","Hakui-gun, Shio-machi, Ishikawa","Hakui-gun, Shio-machi, Ishikawa","Hakui-gun, Shio-machi, Ishikawa","Hakui-gun, Shio-machi, Ishikawa","Hakui-gun, Hodatsushimizu-cho, Ishikawa","Hakui-gun, Hodatsushimizu-cho, Ishikawa","Hakui-gun, Hodatsushimizu-cho, Ishikawa","Hakui-gun, Hodatsushimizu-cho, Ishikawa",1,0,0,0,0,0,0
17385,17385,17385,17385,17385,17385,17386,17386,17386,17386,"Hakui-gun, Oshimizu-machi, Ishikawa","Hakui-gun, Oshimizu-machi, Ishikawa","Hakui-gun, Oshimizu-machi, Ishikawa","Hakui-gun, Oshimizu-machi, Ishikawa","Hakui-gun, Oshimizu-machi, Ishikawa","Hakui-gun, Hodatsushimizu-cho, Ishikawa","Hakui-gun, Hodatsushimizu-cho, Ishikawa","Hakui-gun, Hodatsushimizu-cho, Ishikawa","Hakui-gun, Hodatsushimizu-cho, Ishikawa",1,0,0,0,0,0,0
17386,,,,,,17386,17386,17386,17386,,,,,,"Hakui-gun, Hodatsushimizu-cho, Ishikawa","Hakui-gun, Hodatsushimizu-cho, Ishikawa","Hakui-gun, Hodatsushimizu-cho, Ishikawa","Hakui-gun, Hodatsushimizu-cho, Ishikawa",1,0,0,0,0,0,0
17402,17402,17402,17402,17402,17402,17407,17407,17407,17407,"Kashima-gun, Toriya-machi, Ishikawa","Kashima-gun, Toriya-machi, Ishikawa","Kashima-gun, Toriya-machi, Ishikawa","Kashima-gun, Toriya-machi, Ishikawa","Kashima-gun, Toriya-machi, Ishikawa","Kashima-gun, Nakanoto-machi, Ishikawa","Kashima-gun, Nakanoto-machi, Ishikawa","Kashima-gun, Nakanoto-machi, Ishikawa","Kashima-gun, Nakanoto-machi, Ishikawa",1,0,0,0,0,0,0
17404,17404,17404,17404,17404,17404,17407,17407,17407,17407,"Kashima-gun, Kashima-machi, Ishikawa","Kashima-gun, Kashima-machi, Ishikawa","Kashima-gun, Kashima-machi, Ishikawa","Kashima-gun, Kashima-machi, Ishikawa","Kashima-gun, Kashima-machi, Ishikawa","Kashima-gun, Nakanoto-machi, Ishikawa","Kashima-gun, Nakanoto-machi, Ishikawa","Kashima-gun, Nakanoto-machi, Ishikawa","Kashima-gun, Nakanoto-machi, Ishikawa",1,0,0,0,0,0,0
17406,17406,17406,17406,17406,17406,17407,17407,17407,17407,"Kashima-gun, Rokusei-machi, Ishikawa","Kashima-gun, Rokusei-machi, Ishikawa","Kashima-gun, Rokusei-machi, Ishikawa","Kashima-gun, Rokusei-machi, Ishikawa","Kashima-gun, Rokusei-machi, Ishikawa","Kashima-gun, Nakanoto-machi, Ishikawa","Kashima-gun, Nakanoto-machi, Ishikawa","Kashima-gun, Nakanoto-machi, Ishikawa","Kashima-gun, Nakanoto-machi, Ishikawa",1,0,0,0,0,0,0
17407,,,,,,17407,17407,17407,17407,,,,,,"Kashima-gun, Nakanoto-machi, Ishikawa","Kashima-gun, Nakanoto-machi, Ishikawa","Kashima-gun, Nakanoto-machi, Ishikawa","Kashima-gun, Nakanoto-machi, Ishikawa",1,0,0,0,0,0,0
17421,17421,17421,17421,17421,17421,17461,17461,17461,17461,"Fugeshi-gun, Anamizu-machi, Ishikawa","Fugeshi-gun, Anamizu-machi, Ishikawa","Fugeshi-gun, Anamizu-machi, Ishikawa","Fugeshi-gun, Anamizu-machi, Ishikawa","Fugeshi-gun, Anamizu-machi, Ishikawa","Hosu-gun, Anamizu-machi, Ishikawa","Hosu-gun, Anamizu-machi, Ishikawa","Hosu-gun, Anamizu-machi, Ishikawa","Hosu-gun, Anamizu-machi, Ishikawa",1,0,0,0,0,1,0
17461,,,,,,17461,17461,17461,17461,,,,,,"Hosu-gun, Anamizu-machi, Ishikawa","Hosu-gun, Anamizu-machi, Ishikawa","Hosu-gun, Anamizu-machi, Ishikawa","Hosu-gun, Anamizu-machi, Ishikawa",1,0,0,0,0,1,0
17423,17423,17423,17423,17423,17423,17463,17463,17463,17463,"Fugeshi-gun, Noto-machi, Ishikawa","Fugeshi-gun, Noto-machi, Ishikawa","Fugeshi-gun, Noto-machi, Ishikawa","Fugeshi-gun, Noto-machi, Ishikawa","Fugeshi-gun, Noto-machi, Ishikawa","Hosu-gun, Noto-cho, Ishikawa","Hosu-gun, Noto-cho, Ishikawa","Hosu-gun, Noto-cho, Ishikawa","Hosu-gun, Noto-cho, Ishikawa",1,0,0,0,0,0,0
17424,17424,17424,17424,17424,17424,17463,17463,17463,17463,"Fugeshi-gun, Yanagida-mura, Ishikawa","Fugeshi-gun, Yanagida-mura, Ishikawa","Fugeshi-gun, Yanagida-mura, Ishikawa","Fugeshi-gun, Yanagida-mura, Ishikawa","Fugeshi-gun, Yanagida-mura, Ishikawa","Hosu-gun, Noto-cho, Ishikawa","Hosu-gun, Noto-cho, Ishikawa","Hosu-gun, Noto-cho, Ishikawa","Hosu-gun, Noto-cho, Ishikawa",1,0,0,0,0,0,0
17441,17441,17441,17441,17441,17441,17463,17463,17463,17463,"Suzu-gun, Uchiura-machi, Ishikawa","Suzu-gun, Uchiura-machi, Ishikawa","Suzu-gun, Uchiura-machi, Ishikawa","Suzu-gun, Uchiura-machi, Ishikawa","Suzu-gun, Uchiura-machi, Ishikawa","Hosu-gun, Noto-cho, Ishikawa","Hosu-gun, Noto-cho, Ishikawa","Hosu-gun, Noto-cho, Ishikawa","Hosu-gun, Noto-cho, Ishikawa",1,0,0,0,0,0,0
17463,,,,,,17463,17463,17463,17463,,,,,,"Hosu-gun, Noto-cho, Ishikawa","Hosu-gun, Noto-cho, Ishikawa","Hosu-gun, Noto-cho, Ishikawa","Hosu-gun, Noto-cho, Ishikawa",1,0,0,0,0,0,0
18201,18201,18201,18201,18201,18201,18201,18201,18201,18201,"Fukui-shi, Fukui","Fukui-shi, Fukui","Fukui-shi, Fukui","Fukui-shi, Fukui","Fukui-shi, Fukui","Fukui-shi, Fukui","Fukui-shi, Fukui","Fukui-shi, Fukui","Fukui-shi, Fukui",0,1,0,0,0,0,0
18302,18302,18302,18302,18302,18302,18302,18201,18201,18201,"Asuwa-gun, Miyama-cho, Fukui","Asuwa-gun, Miyama-cho, Fukui","Asuwa-gun, Miyama-cho, Fukui","Asuwa-gun, Miyama-cho, Fukui","Asuwa-gun, Miyama-cho, Fukui","Asuwa-gun, Miyama-cho, Fukui","Fukui-shi, Fukui","Fukui-shi, Fukui","Fukui-shi, Fukui",0,1,0,0,0,0,0
18424,18424,18424,18424,18424,18424,18424,18201,18201,18201,"Nyu-gun, Koshino-mura, Fukui","Nyu-gun, Koshino-mura, Fukui","Nyu-gun, Koshino-mura, Fukui","Nyu-gun, Koshino-mura, Fukui","Nyu-gun, Koshino-mura, Fukui","Nyu-gun, Koshino-mura, Fukui","Fukui-shi, Fukui","Fukui-shi, Fukui","Fukui-shi, Fukui",0,1,0,0,0,0,0
18426,18426,18426,18426,18426,18426,18426,18201,18201,18201,"Nyu-gun, Shimizu-cho, Fukui","Nyu-gun, Shimizu-cho, Fukui","Nyu-gun, Shimizu-cho, Fukui","Nyu-gun, Shimizu-cho, Fukui","Nyu-gun, Shimizu-cho, Fukui","Nyu-gun, Shimizu-cho, Fukui","Fukui-shi, Fukui","Fukui-shi, Fukui","Fukui-shi, Fukui",0,1,0,0,0,0,0
18202,18202,18202,18202,18202,18202,18202,18202,18202,18202,"Tsuruga-shi, Fukui","Tsuruga-shi, Fukui","Tsuruga-shi, Fukui","Tsuruga-shi, Fukui","Tsuruga-shi, Fukui","Tsuruga-shi, Fukui","Tsuruga-shi, Fukui","Tsuruga-shi, Fukui","Tsuruga-shi, Fukui",0,0,0,0,0,0,0
18204,18204,18204,18204,18204,18204,18204,18204,18204,18204,"Obama-shi, Fukui","Obama-shi, Fukui","Obama-shi, Fukui","Obama-shi, Fukui","Obama-shi, Fukui","Obama-shi, Fukui","Obama-shi, Fukui","Obama-shi, Fukui","Obama-shi, Fukui",0,0,0,0,0,0,0
18205,18205,18205,18205,18205,18205,18205,18205,18205,18205,"Ono-shi, Fukui","Ono-shi, Fukui","Ono-shi, Fukui","Ono-shi, Fukui","Ono-shi, Fukui","Ono-shi, Fukui","Ono-shi, Fukui","Ono-shi, Fukui","Ono-shi, Fukui",0,1,0,0,0,0,0
18342,18342,18342,18342,18342,18342,18342,18205,18205,18205,"Ono-gun, Izumi-mura, Fukui","Ono-gun, Izumi-mura, Fukui","Ono-gun, Izumi-mura, Fukui","Ono-gun, Izumi-mura, Fukui","Ono-gun, Izumi-mura, Fukui","Ono-gun, Izumi-mura, Fukui","Ono-shi, Fukui","Ono-shi, Fukui","Ono-shi, Fukui",0,1,0,0,0,0,0
18206,18206,18206,18206,18206,18206,18206,18206,18206,18206,"Katsuyama-shi, Fukui","Katsuyama-shi, Fukui","Katsuyama-shi, Fukui","Katsuyama-shi, Fukui","Katsuyama-shi, Fukui","Katsuyama-shi, Fukui","Katsuyama-shi, Fukui","Katsuyama-shi, Fukui","Katsuyama-shi, Fukui",0,0,0,0,0,0,0
